Data do leilуo;Tэtulo;Tipo de leilуo;Volta;Data de liquidaчуo;Data de vencimento;Oferta;Taxa mщdia;Taxa de corte;Venda;Financeiro (R$);Venda para Bacen;Financeiro para Bacen (R$)
09/08/2007;NTN-F;Venda;1.к volta;10/08/2007;01/01/2011;500.000;11,4185;11,42;500.000;487.111.038,83;0;0
09/08/2007;NTN-F;Venda;2.к volta;10/08/2007;01/01/2011;75.000;11,4185;11,4185;46.259;45.066.539,10;0;0
09/08/2007;NTN-F;Venda;1.к volta;10/08/2007;01/01/2013;300.000;0;0;0;0;0;0
09/08/2007;NTN-F;Venda;1.к volta;10/08/2007;01/01/2017;300.000;11,4358;11,45;300.000;280.178.277,61;0;0
09/08/2007;NTN-F;Venda;2.к volta;10/08/2007;01/01/2017;45.000;11,4358;11,4358;6.900;6.444.100,38;0;0
09/08/2005;LFT;Venda;1.к volta;10/08/2005;16/09/2009;1.000.000;0,3827;0,3827;537.650;1.272.475.586,51;0;0
09/08/2005;LFT;Venda;2.к volta;10/08/2005;16/09/2009;-;0,3827;0,3827;10.150;24.022.369,94;0;0
09/08/2005;LFT;Venda;1.к volta;10/08/2005;17/09/2008;1.000.000;0,2774;0,2774;462.350;1.101.994.942,19;0;0
09/08/2005;LFT;Venda;2.к volta;10/08/2005;17/09/2008;-;0,2774;0,2774;12.100;28.839.923,85;0;0
09/08/2005;LTN;Venda;1.к volta;10/08/2005;01/01/2007;2.000.000;18,0175;18,0239;2.000.000;1.591.018.690,95;0;0
09/08/2005;LTN;Venda;2.к volta;10/08/2005;01/01/2007;300.000;18,0175;18,0175;262.389;208.732.901,50;0;0
09/08/2005;LTN;Venda;1.к volta;10/08/2005;01/01/2008;500.000;17,3795;17,3979;500.000;341.842.904,52;0;0
09/08/2005;LTN;Venda;2.к volta;10/08/2005;01/01/2008;75.000;17,3795;17,3795;24.933;17.046.338,26;0;0
09/08/2005;LTN;Venda;1.к volta;10/08/2005;01/04/2006;750.000;18,763;18,7798;750.000;671.509.266,29;0;0
09/08/2005;LTN;Venda;2.к volta;10/08/2005;01/04/2006;112.500;18,763;18,763;63.228;56.610.917,15;0;0
09/08/2005;NTN-F;Venda;1.к volta;10/08/2005;01/01/2010;150.000;16,77;16,77;30.000;24.528.585,81;0;0
09/08/2005;NTN-F;Venda;1.к volta;10/08/2005;01/01/2012;150.000;16,281;16,339;150.000;116.942.185,42;0;0
09/06/2020;NTN-B;Venda;1.к volta;10/06/2020;15/05/2025;1.000.000;2,1589;2,1589;925.000;3.590.303.871,67;0;0
09/06/2020;NTN-B;Venda;2.к volta;10/06/2020;15/05/2025;185.000;2,1589;2,1589;0;0;0;0
09/06/2020;NTN-B;Venda;1.к volta;10/06/2020;15/05/2055;150.000;4,13;4,13;30.500;134.936.108,22;0;0
09/06/2020;NTN-B;Venda;2.к volta;10/06/2020;15/05/2055;6.100;4,13;4,13;951;4.207.352,08;0;0
09/06/2020;NTN-B;Venda;1.к volta;10/06/2020;15/08/2030;1.000.000;3,409;3,409;75.000;305.091.405,00;0;0
09/06/2020;NTN-B;Venda;2.к volta;10/06/2020;15/08/2030;15.000;3,409;3,409;2.228;9.063.248,67;0;0
09/06/2020;NTN-B;Venda;1.к volta;10/06/2020;15/08/2040;150.000;4,049;4,049;119.500;504.131.476,54;0;0
09/06/2020;NTN-B;Venda;2.к volta;10/06/2020;15/08/2040;23.900;4,049;4,049;17.879;75.425.662,44;0;0
09/06/2016;LFT;Venda;1.к volta;10/06/2016;01/03/2022;500.000;0,0287;0,03;414.300;3.244.588.348,48;0;0
09/06/2016;LFT;Venda;2.к volta;10/06/2016;01/03/2022;25.000;0,0287;0,0287;0;0;0;0
09/06/2016;LTN;Venda;1.к volta;10/06/2016;01/01/2020;5.000.000;12,3868;12,3949;4.840.450;3.198.651.598,39;0;0
09/06/2016;LTN;Venda;2.к volta;13/06/2016;01/01/2020;1.000.000;12,3868;12,3868;0;0;0;0
09/06/2016;LTN;Venda;1.к volta;10/06/2016;01/04/2018;4.500.000;12,5374;12,549;4.500.000;3.640.857.060,33;0;0
09/06/2016;LTN;Venda;2.к volta;13/06/2016;01/04/2018;900.000;12,5374;12,5374;0;0;0;0
09/06/2016;LTN;Venda;1.к volta;10/06/2016;01/10/2016;2.000.000;13,9835;13,985;2.000.000;1.918.602.119,99;0;0
09/06/2016;LTN;Venda;2.к volta;13/06/2016;01/10/2016;400.000;13,9835;13,9835;0;0;0;0
09/06/2011;LFT;Venda;1.к volta;10/06/2011;07/09/2015;500.000;0;0;0;0;0;0
09/06/2011;LFT;Venda;1.к volta;10/06/2011;07/09/2017;500.000;-0,0002;-0,0002;500.000;2.359.260.984,97;0;0
09/06/2011;LFT;Venda;2.к volta;10/06/2011;07/09/2017;25.000;-0,0002;-0,0002;0;0;0;0
09/06/2011;LTN;Venda;1.к volta;10/06/2011;01/01/2015;2.500.000;12,492;12,5019;2.500.000;1.643.492.440,60;0;0
09/06/2011;LTN;Venda;2.к volta;10/06/2011;01/01/2015;500.000;12,492;12,492;0;0;0;0
09/06/2011;LTN;Venda;1.к volta;10/06/2011;01/07/2013;5.000.000;12,5496;12,56;5.000.000;3.926.814.796,11;0;0
09/06/2011;LTN;Venda;2.к volta;10/06/2011;01/07/2013;1.000.000;12,5496;12,5496;10.200;8.010.702,18;0;0
09/06/2011;LTN;Venda;1.к volta;10/06/2011;01/10/2011;750.000;12,3273;12,3286;750.000;723.160.000,00;0;0
09/06/2011;LTN;Venda;2.к volta;10/06/2011;01/10/2011;150.000;12,3273;12,3273;0;0;0;0
09/06/2009;LFT;Venda;1.к volta;10/06/2009;07/03/2013;300.000;0;0;127.350;497.855.983,92;500.000;1.954.676.026,50
09/06/2009;LFT;Venda;1.к volta;10/06/2009;07/03/2015;300.000;0;0;33.100;129.399.552,92;1.000.000;3.909.352.053,00
09/06/2009;LTN;Venda;1.к volta;10/06/2009;01/01/2011;3.000.000;10,2533;10,2799;3.000.000;2.576.382.557,83;4.000.000;3.435.176.744,00
09/06/2009;LTN;Venda;2.к volta;10/06/2009;01/01/2011;600.000;10,2533;10,2533;0;0;0;0
09/06/2009;LTN;Venda;1.к volta;10/06/2009;01/10/2009;500.000;9,3065;9,3098;500.000;486.244.500,50;0;0
09/06/2009;LTN;Venda;2.к volta;10/06/2009;01/10/2009;100.000;9,3065;9,3065;0;0;0;0
09/06/2009;NTN-F;Venda;1.к volta;10/06/2009;01/01/2013;300.000;12,004;12,02;95.200;94.196.358,75;0;0
09/06/2009;NTN-F;Venda;1.к volta;10/06/2009;01/01/2017;300.000;12,5274;12,5499;60.000;55.651.950,00;1.000.000;927.532.500,00
09/05/2019;LTN;Venda;1.к volta;10/05/2019;01/04/2020;1.500.000;6,4491;6,45;1.500.000;1.417.887.218,30;0;0
09/05/2019;LTN;Venda;2.к volta;13/05/2019;01/04/2020;300.000;6,4491;6,4491;299.999;283.646.988,68;0;0
09/05/2019;LTN;Venda;1.к volta;10/05/2019;01/04/2021;1.500.000;7,1769;7,179;1.500.000;1.315.569.200,25;0;0
09/05/2019;LTN;Venda;2.к volta;13/05/2019;01/04/2021;300.000;7,1769;7,1769;299.999;263.185.525,70;0;0
09/05/2019;LTN;Venda;1.к volta;10/05/2019;01/07/2023;4.500.000;8,3248;8,3338;4.500.000;3.233.060.535,55;0;0
09/05/2019;LTN;Venda;2.к volta;13/05/2019;01/07/2023;900.000;8,3248;8,3248;899.997;646.817.523,60;0;0
09/05/2019;NTN-F;Venda;1.к volta;10/05/2019;01/01/2025;150.000;8,4762;8,4789;150.000;164.936.119,55;0;0
09/05/2019;NTN-F;Venda;2.к volta;13/05/2019;01/01/2025;30.000;8,4762;8,4762;30.000;32.997.924,06;0;0
09/05/2019;NTN-F;Venda;1.к volta;10/05/2019;01/01/2029;500.000;8,84;8,84;500.000;553.700.656,00;0;0
09/05/2019;NTN-F;Venda;2.к volta;13/05/2019;01/01/2029;100.000;8,84;8,84;100.000;110.777.362,22;0;0
09/05/2013;LTN;Venda;1.к volta;10/05/2013;01/01/2017;3.000.000;8,9897;8,995;2.745.800;2.005.997.364,92;0;0
09/05/2013;LTN;Venda;2.к volta;10/05/2013;01/01/2017;600.000;8,9897;8,9897;11.500;8.401.547,70;0;0
09/05/2013;LTN;Venda;1.к volta;10/05/2013;01/07/2015;1.000.000;8,6104;8,615;461.000;386.218.930,81;0;0
09/05/2013;LTN;Venda;1.к volta;10/05/2013;01/10/2013;1.000.000;7,8408;7,8432;1.000.000;970.198.762,85;0;0
09/05/2013;LTN;Venda;2.к volta;10/05/2013;01/10/2013;200.000;7,8408;7,8408;0;0;0;0
09/05/2013;NTN-F;Venda;1.к volta;10/05/2013;01/01/2019;300.000;9,1377;9,14;69.300;74.247.359,75;0;0
09/05/2013;NTN-F;Venda;1.к volta;10/05/2013;01/01/2023;750.000;9,5652;9,5799;597.000;633.967.436,28;0;0
09/05/2013;NTN-F;Venda;2.к volta;10/05/2013;01/01/2023;150.000;9,5652;9,5652;0;0;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/05/2009;750.000;9,95;9,95;80.000;119.085.950,25;0;0
09/05/2006;NTN-B;Venda;2.к volta;11/05/2006;15/05/2009;-;9,95;0;0;0;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/05/2011;750.000;9,8;9,8;641.650;908.715.795,89;0;0
09/05/2006;NTN-B;Venda;2.к volta;11/05/2006;15/05/2011;-;9,8;9,8;54.579;77.295.721,06;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/05/2015;750.000;9,1999;9,1999;28.350;38.122.591,93;0;0
09/05/2006;NTN-B;Venda;2.к volta;11/05/2006;15/05/2015;-;9,1999;0;0;0;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/05/2035;500.000;0;0;0;0;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/05/2045;500.000;7,9999;7,9999;49.000;62.339.614,03;0;0
09/05/2006;NTN-B;Venda;1.к volta;11/05/2006;15/08/2024;500.000;0;0;0;0;0;0
09/05/2000;LFT;Venda;1.к volta;10/05/2000;21/05/2003;3.000.000;0,0199;0,0199;3.000.000;2.998.200.000,00;-;-
09/05/2000;LTN;Venda;1.к volta;10/05/2000;02/05/2001;500.000;0;0;0;0;0;0
09/05/2000;LTN;Venda;1.к volta;10/05/2000;06/12/2000;500.000;0;0;0;0;0;0
09/04/2020;LFT;Venda;1.к volta;13/04/2020;01/03/2026;500.000;0,0351;0,0351;7.450;78.720.968,08;1.000.000;10.566.572.899,14
09/04/2020;LFT;Venda;1.к volta;13/04/2020;01/09/2022;500.000;0,0227;0,0227;2.500;26.456.694,70;0;0
09/04/2020;LTN;Venda;1.к volta;13/04/2020;01/01/2024;750.000;6,0819;6,0849;750.000;602.735.170,72;12.000.000;9.643.762.728,00
09/04/2020;LTN;Venda;2.к volta;14/04/2020;01/01/2024;150.000;6,0819;6,0819;148.399;119.288.589,24;0;0
09/04/2020;LTN;Venda;1.к volta;13/04/2020;01/04/2022;1.500.000;4,2496;4,2638;1.500.000;1.382.253.740,35;0;0
09/04/2020;LTN;Venda;2.к volta;14/04/2020;01/04/2022;300.000;4,2496;4,2496;287.581;265.050.503,01;0;0
09/04/2020;LTN;Venda;1.к volta;13/04/2020;01/10/2020;1.500.000;3,1998;3,2089;1.500.000;1.477.854.480,90;0;0
09/04/2020;LTN;Venda;2.к volta;14/04/2020;01/10/2020;300.000;3,1998;3,1998;198.855;195.943.714,47;0;0
09/04/2019;NTN-B;Venda;1.к volta;10/04/2019;15/05/2035;150.000;4,4488;4,4488;15.500;59.417.023,14;0;0
09/04/2019;NTN-B;Venda;1.к volta;10/04/2019;15/05/2055;150.000;4,57;4,57;28.800;117.305.602,76;0;0
09/04/2019;NTN-B;Venda;1.к volta;10/04/2019;15/08/2024;750.000;4,14;4,14;459.050;1.608.774.001,03;0;0
09/04/2019;NTN-B;Venda;2.к volta;10/04/2019;15/08/2024;100.662;4,14;4,14;68.069;238.552.744,73;0;0
09/04/2019;NTN-B;Venda;1.к volta;10/04/2019;15/08/2028;750.000;4,36;4,36;225.000;814.335.840,65;0;0
09/04/2019;NTN-B;Venda;2.к volta;10/04/2019;15/08/2028;49.338;4,36;4,36;41.390;149.801.601,93;0;0
09/04/2015;LFT;Venda;1.к volta;10/04/2015;01/03/2021;3.000.000;0,0055;0,0085;3.000.000;20.225.124.082,68;0;0
09/04/2015;LFT;Venda;2.к volta;10/04/2015;01/03/2021;150.000;0,0055;0,0055;111.887;754.309.111,82;0;0
09/04/2015;LTN;Venda;1.к volta;10/04/2015;01/01/2019;5.500.000;12,7732;12,7889;5.500.000;3.524.319.683,80;0;0
09/04/2015;LTN;Venda;2.к volta;10/04/2015;01/01/2019;1.100.000;12,7732;12,7732;0;0;0;0
09/04/2015;LTN;Venda;1.к volta;10/04/2015;01/04/2016;7.000.000;13,3194;13,33;6.296.000;5.578.075.143,55;0;0
09/04/2015;LTN;Venda;2.к volta;10/04/2015;01/04/2016;1.400.000;13,3194;13,3194;138.266;122.499.704,17;0;0
09/04/2015;LTN;Venda;1.к volta;10/04/2015;01/07/2017;3.500.000;12,976;12,987;3.500.000;2.671.415.517,41;0;0
09/04/2015;LTN;Venda;2.к volta;10/04/2015;01/07/2017;700.000;12,976;12,976;0;0;0;0
09/04/2013;NTN-B;Venda;1.к volta;10/04/2013;15/08/2018;500.000;3,56;3,56;29.200;74.642.874,65;0;0
09/04/2013;NTN-B;Venda;2.к volta;10/04/2013;15/08/2018;15.499;3,56;3,56;0;0;0;0
09/04/2013;NTN-B;Venda;1.к volta;10/04/2013;15/08/2022;500.000;3,92;3,92;159.200;422.574.715,49;0;0
09/04/2013;NTN-B;Venda;2.к volta;10/04/2013;15/08/2022;84.501;3,92;3,92;0;0;0;0
09/04/2013;NTN-B;Venda;1.к volta;10/04/2013;15/08/2030;300.000;4,26;4,26;25.350;70.188.065,30;0;0
09/04/2013;NTN-B;Venda;2.к volta;10/04/2013;15/08/2030;5.070;4,26;4,26;0;0;0;0
09/04/2013;NTN-B;Venda;1.к volta;10/04/2013;15/08/2040;300.000;4,44;4,44;42.300;120.375.451,24;0;0
09/04/2013;NTN-B;Venda;2.к volta;10/04/2013;15/08/2040;8.460;4,44;4,44;0;0;0;0
09/04/2013;NTN-B;Venda;1.к volta;10/04/2013;15/08/2050;300.000;4,5;4,5;232.350;674.350.956,34;0;0
09/04/2013;NTN-B;Venda;2.к volta;10/04/2013;15/08/2050;46.470;4,5;4,5;34.857;101.165.703,82;0;0
09/04/2003;LTN;Venda;1.к volta;10/04/2003;01/07/2004;500.000;25,9406;26,007;500.000;376.831.937,78;2.000.000;1.507.327.750,00
09/04/2002;LTN;Venda;1.к volta;10/04/2002;02/04/2003;1.500.000;18,8654;18,935;1.500.000;1.265.397.434,48;-;-
09/04/2002;LTN;Venda;1.к volta;10/04/2002;04/12/2002;1.500.000;18,5643;18,5798;1.500.000;1.339.929.762,97;2.000.000;1.786.573.016,00
09/03/2017;LFT;Venda;1.к volta;10/03/2017;01/03/2023;1.000.000;0,0608;0,0621;1.000.000;8.608.313.774,01;0;0
09/03/2017;LFT;Venda;2.к volta;10/03/2017;01/03/2023;50.000;0,0608;0,0608;29.913;257.500.444,01;0;0
09/03/2017;LTN;Venda;1.к volta;10/03/2017;01/04/2018;1.000.000;9,9715;9,974;1.000.000;905.561.279,96;0;0
09/03/2017;LTN;Venda;2.к volta;13/03/2017;01/04/2018;200.000;9,9715;9,9715;188.000;170.309.784,23;0;0
09/03/2017;LTN;Venda;1.к volta;10/03/2017;01/04/2019;3.000.000;9,8344;9,8387;3.000.000;2.478.503.094,02;0;0
09/03/2017;LTN;Venda;2.к volta;13/03/2017;01/04/2019;600.000;9,8344;9,8344;599.997;495.882.786,28;0;0
09/03/2017;LTN;Venda;1.к volta;10/03/2017;01/07/2020;4.000.000;10,124;10,1288;4.000.000;2.913.718.441,63;0;0
09/03/2017;LTN;Venda;2.к volta;13/03/2017;01/07/2020;800.000;10,124;10,124;799.997;582.964.815,38;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/05/2013;300.000;6,689;6,689;261.900;496.498.369,35;0;0
09/03/2010;NTN-B;Venda;2.к volta;10/03/2010;15/05/2013;52.380;6,689;6,689;35.354;67.022.540,46;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/05/2015;300.000;6,7;6,7;25.600;48.010.180,00;0;0
09/03/2010;NTN-B;Venda;2.к volta;10/03/2010;15/05/2015;5.120;6,7;6,7;1.701;3.190.051,41;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/08/2020;300.000;6,59;6,59;12.500;22.785.857,33;0;0
09/03/2010;NTN-B;Venda;2.к volta;10/03/2010;15/08/2020;2.500;6,59;6,59;0;0;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/08/2030;300.000;6,32;6,32;48.600;89.351.300,99;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/08/2040;300.000;6,32;6,32;101.050;184.566.422,61;0;0
09/03/2010;NTN-B;Venda;1.к volta;10/03/2010;15/08/2050;300.000;6,32;6,32;133.700;243.367.386,99;0;0
09/03/2006;LTN;Venda;1.к volta;10/03/2006;01/07/2008;1.000.000;14,7238;14,74;865.700;632.779.740,63;0;0
09/03/2006;LTN;Venda;1.к volta;10/03/2006;01/10/2006;500.000;15,46;15,46;500.000;461.358.008,50;0;0
09/03/2006;LTN;Venda;2.к volta;10/03/2006;01/10/2006;75.000;15,46;0;0;0;0;0
09/03/2006;LTN;Venda;1.к volta;10/03/2006;01/10/2007;1.500.000;14,9833;14,9929;1.500.000;1.208.513.702,41;0;0
09/03/2006;LTN;Venda;2.к volta;10/03/2006;01/10/2007;225.000;14,9833;0;0;0;0;0
09/03/2006;NTN-F;Venda;1.к volta;10/03/2006;01/01/2010;150.000;14,6091;14,6499;94.500;84.595.236,47;0;0
09/03/2006;NTN-F;Venda;1.к volta;10/03/2006;01/01/2012;150.000;14,4493;14,498;150.000;128.564.364,05;0;0
09/03/2006;NTN-F;Venda;2.к volta;10/03/2006;01/01/2012;22.500;14,4493;0;0;0;0;0
09/03/2004;LFT;Venda;1.к volta;10/03/2004;18/03/2009;300.000;0,1083;0,1083;300.000;570.664.220,08;0;0
09/03/2004;LFT;Venda;2.к volta;10/03/2004;18/03/2009;15.000;0,1083;0;0;0;0;0
09/03/2004;LTN;Venda;1.к volta;10/03/2004;01/01/2006;1.000.000;15,5323;15,5879;1.000.000;769.639.353,28;2.000.000;1.539.278.706,00
09/03/2004;LTN;Venda;2.к volta;10/03/2004;01/01/2006;150.000;15,5323;0;0;0;0;0
09/03/2004;LTN;Venda;1.к volta;10/03/2004;01/04/2005;2.500.000;15,428;15,428;2.500.000;2.147.434.072,50;2.000.000;1.717.947.258,00
09/03/2004;LTN;Venda;2.к volta;10/03/2004;01/04/2005;375.000;15,428;0;0;0;0;0
09/03/2000;LFT;Venda;1.к volta;10/03/2000;13/03/2002;4.500.000;0,0218;0,0218;4.500.000;4.498.047.000,00;-;-
09/03/2000;LTN;Venda;1.к volta;10/03/2000;01/11/2000;1.500.000;19,262;19,274;1.500.000;1.338.467.337,99;-;-
09/03/2000;LTN;Venda;1.к volta;10/03/2000;04/04/2001;1.000.000;19,6351;19,6799;1.000.000;827.002.231,72;-;-
09/02/2017;LFT;Venda;1.к volta;10/02/2017;01/03/2023;1.000.000;0,0628;0,0637;1.000.000;8.534.634.349,18;0;0
09/02/2017;LFT;Venda;2.к volta;10/02/2017;01/03/2023;50.000;0,0628;0,0628;25.271;215.678.666,67;0;0
09/02/2017;LTN;Venda;1.к volta;10/02/2017;01/04/2018;1.000.000;10,47;10,474;1.000.000;894.908.905,10;0;0
09/02/2017;LTN;Venda;2.к volta;13/02/2017;01/04/2018;200.000;10,47;10,47;200.000;179.052.633,54;0;0
09/02/2017;LTN;Venda;1.к volta;10/02/2017;01/04/2019;7.000.000;10,1579;10,1579;7.000.000;5.709.060.000,00;0;0
09/02/2017;LTN;Venda;2.к volta;13/02/2017;01/04/2019;1.400.000;10,1579;10,1579;1.400.000;1.142.251.643,36;0;0
09/02/2017;LTN;Venda;1.к volta;10/02/2017;01/07/2020;4.000.000;10,3217;10,327;4.000.000;2.876.342.974,28;0;0
09/02/2017;LTN;Venda;2.к volta;13/02/2017;01/07/2020;800.000;10,3217;10,3217;799.995;575.489.856,66;0;0
09/02/2012;LTN;Venda;1.к volta;10/02/2012;01/01/2016;2.500.000;10,8239;10,835;2.500.000;1.677.717.392,78;0;0
09/02/2012;LTN;Venda;2.к volta;10/02/2012;01/01/2016;500.000;10,8239;10,8239;104.363;70.036.648,08;0;0
09/02/2012;LTN;Venda;1.к volta;10/02/2012;01/04/2013;500.000;9,4464;9,449;500.000;451.961.490,10;4.000.000;3.615.691.920,00
09/02/2012;LTN;Venda;2.к volta;10/02/2012;01/04/2013;100.000;9,4464;9,4464;0;0;0;0
09/02/2012;LTN;Venda;1.к volta;10/02/2012;01/04/2014;2.000.000;10,0167;10,03;1.787.000;1.458.619.149,70;0;0
09/02/2012;LTN;Venda;2.к volta;10/02/2012;01/04/2014;400.000;10,0167;10,0167;56.483;46.103.629,24;0;0
09/02/2012;NTN-F;Venda;1.к volta;10/02/2012;01/01/2018;500.000;11,2;11,2099;460.500;443.871.430,31;0;0
09/02/2012;NTN-F;Venda;2.к volta;10/02/2012;01/01/2018;100.000;11,2;11,2;0;0;0;0
09/02/2012;NTN-F;Venda;1.к volta;10/02/2012;01/01/2021;1.000.000;11,4688;11,4848;1.000.000;935.535.826,87;0;0
09/02/2012;NTN-F;Venda;2.к volta;10/02/2012;01/01/2021;200.000;11,4688;11,4688;88.313;82.619.975,48;0;0
09/02/2011;NTN-B;Venda;1.к volta;10/02/2011;15/08/2014;1.000.000;6,498;6,498;370.700;749.591.898,36;0;0
09/02/2011;NTN-B;Venda;2.к volta;10/02/2011;15/08/2014;74.140;6,498;6,498;41.331;83.575.351,36;0;0
09/02/2011;NTN-B;Venda;1.к volta;10/02/2011;15/08/2016;1.000.000;6,31;6,31;61.300;124.109.801,39;0;0
09/02/2011;NTN-B;Venda;2.к volta;10/02/2011;15/08/2016;12.260;6,31;6,31;0;0;0;0
09/02/2011;NTN-B;Venda;1.к volta;10/02/2011;15/08/2020;1.000.000;6,208;6,208;568.000;1.150.066.659,10;0;0
09/02/2011;NTN-B;Venda;2.к volta;10/02/2011;15/08/2020;113.600;6,208;6,208;14.200;28.751.666,47;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/05/2013;1.000.000;6,53;6,53;604.800;1.137.636.931,49;0;0
09/02/2010;NTN-B;Venda;2.к volta;10/02/2010;15/05/2013;120.960;6,53;6,53;59.789;112.463.912,84;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/05/2015;1.000.000;6,58;6,58;326.100;607.214.117,87;0;0
09/02/2010;NTN-B;Venda;2.к volta;10/02/2010;15/05/2015;65.220;6,58;6,58;42.492;79.122.178,13;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/08/2020;1.000.000;6,48;6,48;69.100;129.297.979,79;0;0
09/02/2010;NTN-B;Venda;2.к volta;10/02/2010;15/08/2020;13.820;6,48;6,48;1.301;2.434.394,67;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/08/2030;3.000.000;6,27;6,27;134.500;253.191.079,38;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/08/2040;3.000.000;6,29;6,29;206.800;386.208.123,56;0;0
09/02/2010;NTN-B;Venda;1.к volta;10/02/2010;15/08/2050;3.000.000;6,3;6,3;2.469.550;4.591.744.002,50;0;0
09/01/2020;LTN;Venda;1.к volta;10/01/2020;01/01/2024;3.000.000;6,1689;6,183;3.000.000;2.367.927.463,91;0;0
09/01/2020;LTN;Venda;2.к volta;13/01/2020;01/01/2024;600.000;6,1689;6,1689;599.994;473.694.964,15;0;0
09/01/2020;LTN;Venda;1.к volta;10/01/2020;01/04/2021;1.000.000;4,5949;4,5964;1.000.000;946.909.097,80;0;0
09/01/2020;LTN;Venda;2.к volta;13/01/2020;01/04/2021;200.000;4,5949;4,5949;0;0;0;0
09/01/2020;LTN;Venda;1.к volta;10/01/2020;01/04/2022;1.500.000;5,3339;5,3398;1.500.000;1.336.959.378,95;0;0
09/01/2020;LTN;Venda;2.к volta;13/01/2020;01/04/2022;300.000;5,3339;5,3339;88.110;78.549.313,40;0;0
09/01/2020;NTN-F;Venda;1.к volta;10/01/2020;01/01/2027;300.000;6,6726;6,6779;151.450;178.766.454,93;0;0
09/01/2020;NTN-F;Venda;2.к volta;13/01/2020;01/01/2027;60.000;6,6726;6,6726;59.990;70.828.339,94;0;0
09/01/2020;NTN-F;Venda;1.к volta;10/01/2020;01/01/2031;2.000.000;6,98;6,98;2.000.000;2.451.545.591,99;0;0
09/01/2020;NTN-F;Venda;2.к volta;13/01/2020;01/01/2031;1.000.000;6,98;6,98;999.997;1.226.097.355,66;0;0
09/01/2018;NTN-B;Venda;1.к volta;10/01/2018;15/05/2023;750.000;4,679;4,679;624.600;2.031.595.869,68;0;0
09/01/2018;NTN-B;Venda;2.к volta;10/01/2018;15/05/2023;124.920;4,679;4,679;0;0;0;0
09/01/2018;NTN-B;Venda;1.к volta;10/01/2018;15/05/2035;150.000;5,25;5,25;65.650;218.239.158,59;0;0
09/01/2018;NTN-B;Venda;2.к volta;10/01/2018;15/05/2035;15.220;5,25;5,25;1.083;3.600.198,15;0;0
09/01/2018;NTN-B;Venda;1.к volta;10/01/2018;15/05/2055;150.000;5,307;5,307;63.750;217.363.505,64;0;0
09/01/2018;NTN-B;Venda;2.к volta;10/01/2018;15/05/2055;14.780;5,307;5,307;0;0;0;0
09/01/2018;NTN-B;Venda;1.к volta;10/01/2018;15/08/2028;750.000;5,027;5,027;125.400;420.021.588,15;0;0
09/01/2018;NTN-B;Venda;2.к volta;10/01/2018;15/08/2028;25.080;5,027;5,027;1.368;4.582.053,68;0;0
09/01/2014;LTN;Venda;1.к volta;10/01/2014;01/01/2018;2.000.000;12,8345;12,8599;2.000.000;1.240.366.576,84;0;0
09/01/2014;LTN;Venda;2.к volta;10/01/2014;01/01/2018;400.000;12,8345;12,8345;303.172;188.022.207,77;0;0
09/01/2014;LTN;Venda;1.к volta;10/01/2014;01/04/2016;1.000.000;12,1151;12,1299;714.500;554.666.198,61;0;0
09/01/2014;LTN;Venda;2.к volta;10/01/2014;01/04/2016;200.000;12,1151;12,1151;41.757;32.415.950,24;0;0
09/01/2014;LTN;Venda;1.к volta;10/01/2014;01/10/2014;1.500.000;10,5611;10,5704;1.500.000;1.395.084.746,90;0;0
09/01/2014;LTN;Venda;2.к volta;10/01/2014;01/10/2014;300.000;10,5611;10,5611;117.347;109.139.339,86;0;0
09/01/2014;NTN-F;Venda;1.к volta;10/01/2014;01/01/2021;1.000.000;13,1919;13,2;602.000;522.436.127,20;0;0
09/01/2014;NTN-F;Venda;2.к volta;10/01/2014;01/01/2021;200.000;13,1919;13,1919;156.790;136.067.708,18;0;0
09/01/2014;NTN-F;Venda;1.к volta;10/01/2014;01/01/2025;2.000.000;13,3899;13,3899;2.000.000;1.640.029.891,99;0;0
09/01/2014;NTN-F;Venda;2.к volta;13/01/2014;01/01/2025;1.000.000;13,3899;13,3899;999.998;820.426.998,12;0;0
09/01/2008;LFT;Venda;1.к volta;11/01/2008;07/03/2012;500.000;-0,0167;-0,0167;152.850;508.528.848,06;0;0
09/01/2008;LFT;Venda;1.к volta;11/01/2008;07/03/2014;500.000;-0,0001;-0,0001;347.150;1.154.169.252,64;0;0
